Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,PerformanceRating,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany
37,1,Travel_Rarely,1373,Research & Development,2,2,Other,1,4,4,Male,1,Laboratory Technician,3,Single,2090,3,7,3,3,0
59,0,Travel_Rarely,1324,Research & Development,3,3,Medical,1,10,3,Female,1,Laboratory Technician,1,Married,2670,4,12,3,2,1
30,0,Travel_Rarely,1358,Research & Development,24,1,Life Sciences,1,11,4,Male,1,Laboratory Technician,3,Divorced,2693,4,1,2,3,1
22,0,Non-Travel,1123,Research & Development,16,2,Medical,1,22,4,Male,1,Laboratory Technician,4,Divorced,2935,3,1,2,2,1
21,0,Travel_Rarely,391,Research & Development,15,2,Life Sciences,1,30,3,Male,1,Research Scientist,4,Single,1232,3,0,6,3,0
30,0,Travel_Rarely,125,Research & Development,9,2,Medical,1,41,4,Male,1,Laboratory Technician,3,Single,2206,3,10,5,3,10
39,1,Travel_Rarely,895,Sales,5,3,Technical Degree,1,42,4,Male,2,Sales Representative,4,Married,2086,3,19,6,4,1
24,1,Travel_Rarely,813,Research & Development,1,3,Medical,1,45,2,Male,1,Research Scientist,4,Married,2293,3,6,2,2,2
35,0,Travel_Rarely,464,Research & Development,4,2,Other,1,53,3,Male,1,Laboratory Technician,4,Divorced,1951,3,1,3,3,1
27,0,Travel_Rarely,1240,Research & Development,2,4,Life Sciences,1,54,4,Female,1,Laboratory Technician,1,Divorced,2341,3,1,6,3,1
26,1,Travel_Rarely,1357,Research & Development,25,3,Life Sciences,1,55,1,Male,1,Laboratory Technician,3,Single,2293,3,1,2,2,1
37,0,Travel_Rarely,408,Research & Development,19,2,Life Sciences,1,61,2,Male,1,Research Scientist,2,Married,3022,4,8,1,3,1
35,0,Travel_Rarely,1229,Research & Development,8,1,Life Sciences,1,63,4,Male,1,Laboratory Technician,4,Married,2269,3,1,2,3,1
48,1,Travel_Rarely,626,Research & Development,1,2,Life Sciences,1,64,1,Male,3,Laboratory Technician,3,Single,5381,3,23,2,3,1
35,0,Non-Travel,1097,Research & Development,11,2,Medical,1,70,3,Male,3,Healthcare Representative,1,Married,9884,3,10,3,3,4
55,0,Travel_Rarely,836,Research & Development,8,3,Medical,1,84,4,Female,4,Manager,3,Divorced,14756,3,21,2,3,5
45,0,Travel_Rarely,1339,Research & Development,7,3,Life Sciences,1,86,2,Male,3,Research Scientist,1,Divorced,9724,3,25,2,3,1
36,1,Travel_Rarely,318,Research & Development,9,3,Medical,1,90,4,Male,1,Research Scientist,3,Married,3388,3,2,0,2,1
36,0,Travel_Rarely,132,Research & Development,6,3,Life Sciences,1,97,2,Female,1,Laboratory Technician,4,Married,3038,3,5,3,3,1
45,0,Travel_Rarely,193,Research & Development,6,4,Other,1,101,4,Male,3,Research Director,1,Married,13245,3,17,3,4,0
55,0,Travel_Rarely,111,Sales,1,2,Life Sciences,1,106,1,Male,3,Sales Executive,4,Married,10239,3,24,4,3,1
23,0,Travel_Rarely,541,Sales,2,1,Technical Degree,1,113,3,Male,1,Sales Representative,1,Divorced,2322,3,3,3,3,0
32,0,Travel_Rarely,827,Research & Development,1,1,Life Sciences,1,134,4,Male,1,Research Scientist,1,Single,2956,3,1,2,3,1
20,1,Travel_Frequently,871,Research & Development,6,3,Life Sciences,1,137,4,Female,1,Laboratory Technician,4,Single,2926,3,1,5,3,1
37,0,Non-Travel,1040,Research & Development,2,2,Life Sciences,1,139,3,Male,2,Healthcare Representative,4,Divorced,5163,3,17,2,4,1
22,0,Travel_Rarely,534,Research & Development,15,3,Medical,1,144,2,Female,1,Laboratory Technician,4,Single,2871,3,1,5,3,0
34,0,Travel_Rarely,1031,Research & Development,6,4,Life Sciences,1,151,3,Female,2,Research Scientist,2,Divorced,4505,3,12,3,3,1
36,0,Travel_Rarely,922,Research & Development,3,2,Life Sciences,1,155,1,Female,1,Laboratory Technician,4,Divorced,2835,4,7,2,3,1
19,1,Travel_Rarely,528,Sales,22,1,Marketing,1,167,4,Male,1,Sales Representative,3,Single,1675,3,0,2,2,0
41,0,Travel_Rarely,933,Research & Development,9,4,Life Sciences,1,200,3,Male,1,Laboratory Technician,1,Married,2238,4,7,2,3,5
19,0,Travel_Rarely,1181,Research & Development,3,1,Medical,1,201,2,Female,1,Laboratory Technician,2,Single,1483,3,1,3,3,1
51,0,Travel_Rarely,1169,Research & Development,7,4,Medical,1,211,2,Male,2,Manufacturing Director,3,Married,6132,3,10,2,3,1
58,0,Travel_Rarely,1145,Research & Development,9,3,Medical,1,214,2,Female,1,Research Scientist,2,Married,3346,4,9,3,2,1
19,1,Travel_Frequently,602,Sales,1,1,Technical Degree,1,235,3,Female,1,Sales Representative,1,Single,2325,4,1,5,4,0
19,1,Travel_Rarely,303,Research & Development,2,3,Life Sciences,1,243,2,Male,1,Laboratory Technician,4,Single,1102,4,1,3,2,1
35,1,Travel_Rarely,556,Research & Development,23,2,Life Sciences,1,261,2,Male,2,Manufacturing Director,3,Married,5916,3,8,1,3,1
38,0,Travel_Rarely,1261,Research & Development,2,4,Life Sciences,1,271,4,Male,2,Manufacturing Director,3,Married,6553,3,14,3,3,1
38,1,Travel_Rarely,1180,Research & Development,29,1,Medical,1,282,2,Male,2,Healthcare Representative,1,Married,6673,3,17,2,3,1
41,0,Travel_Rarely,896,Sales,6,3,Life Sciences,1,298,4,Female,3,Manager,4,Single,13591,3,16,3,3,1
59,0,Travel_Rarely,142,Research & Development,3,3,Life Sciences,1,309,3,Male,1,Research Scientist,4,Married,2177,3,7,6,3,1
50,0,Travel_Rarely,854,Sales,1,4,Medical,1,323,4,Female,5,Manager,4,Divorced,19517,3,32,3,2,7
41,0,Travel_Rarely,1411,Research & Development,19,2,Life Sciences,1,334,3,Male,2,Research Scientist,1,Divorced,3072,3,17,2,2,1
45,0,Travel_Rarely,252,Research & Development,1,3,Other,1,336,3,Male,5,Manager,4,Married,19202,3,25,2,3,24
37,1,Travel_Frequently,504,Research & Development,10,3,Medical,1,342,1,Male,3,Manufacturing Director,3,Divorced,10048,3,17,5,3,1
51,0,Travel_Rarely,833,Research & Development,1,3,Life Sciences,1,353,3,Male,1,Research Scientist,4,Married,2723,3,1,0,2,1
28,1,Travel_Rarely,529,Research & Development,2,4,Life Sciences,1,364,1,Male,1,Laboratory Technician,3,Single,3485,3,5,5,1,0
29,0,Travel_Rarely,1210,Sales,2,3,Medical,1,366,1,Male,2,Sales Executive,2,Married,6644,3,10,2,3,0
31,0,Travel_Rarely,1463,Research & Development,23,3,Medical,1,367,2,Male,2,Healthcare Representative,4,Married,5582,4,10,2,3,9
38,0,Travel_Rarely,322,Sales,7,2,Medical,1,382,1,Female,2,Sales Executive,1,Divorced,5605,4,8,3,3,8
44,1,Travel_Frequently,920,Research & Development,24,3,Life Sciences,1,392,4,Male,1,Laboratory Technician,3,Divorced,3161,4,19,0,1,1
36,0,Travel_Rarely,506,Research & Development,3,3,Technical Degree,1,397,3,Male,2,Research Scientist,2,Single,4485,3,10,2,3,8
18,1,Travel_Rarely,230,Research & Development,3,3,Life Sciences,1,405,3,Male,1,Laboratory Technician,3,Single,1420,3,0,2,3,0
36,0,Travel_Frequently,566,Research & Development,18,4,Life Sciences,1,407,3,Male,1,Laboratory Technician,4,Married,3688,3,4,2,3,1
18,0,Travel_Rarely,812,Sales,10,3,Medical,1,411,4,Female,1,Sales Representative,3,Single,1200,3,0,2,3,0
39,1,Travel_Rarely,1162,Sales,3,2,Medical,1,445,4,Female,2,Sales Executive,3,Married,5238,3,12,3,2,1
43,0,Travel_Rarely,1001,Research & Development,7,3,Life Sciences,1,451,3,Female,3,Healthcare Representative,1,Married,9985,3,10,1,2,1
47,0,Travel_Frequently,1309,Sales,4,1,Medical,1,467,2,Male,2,Sales Representative,3,Single,2976,3,5,3,3,0
42,0,Travel_Rarely,810,Research & Development,23,5,Life Sciences,1,468,1,Female,4,Research Director,4,Single,15992,3,16,2,3,1
32,0,Travel_Rarely,1062,Research & Development,2,3,Medical,1,471,3,Female,1,Laboratory Technician,2,Married,2370,3,8,4,3,8
48,0,Travel_Rarely,530,Sales,29,1,Medical,1,473,1,Female,3,Manager,3,Married,12504,4,15,3,1,0
42,0,Travel_Rarely,1332,Research & Development,2,4,Other,1,477,1,Male,2,Healthcare Representative,4,Single,6781,4,14,6,3,1
36,0,Non-Travel,845,Sales,1,5,Medical,1,479,4,Female,2,Sales Executive,4,Single,6653,3,7,6,3,1
33,1,Travel_Rarely,350,Sales,5,3,Marketing,1,485,4,Female,1,Sales Representative,3,Single,2851,3,1,2,3,1
46,0,Non-Travel,1144,Research & Development,7,4,Medical,1,487,3,Female,2,Manufacturing Director,3,Married,5258,3,7,2,4,1
21,1,Travel_Rarely,156,Sales,12,3,Life Sciences,1,494,3,Female,1,Sales Representative,2,Single,2716,3,1,0,3,1
30,0,Travel_Rarely,202,Sales,2,1,Technical Degree,1,508,3,Male,1,Sales Representative,2,Married,2476,3,1,3,3,1
30,1,Travel_Frequently,464,Research & Development,4,3,Technical Degree,1,514,3,Male,1,Research Scientist,4,Single,2285,4,3,4,3,1
37,0,Travel_Rarely,1305,Research & Development,10,4,Life Sciences,1,518,3,Male,2,Manufacturing Director,2,Single,4197,3,18,2,2,1
40,0,Travel_Rarely,555,Research & Development,2,3,Medical,1,521,2,Female,2,Laboratory Technician,3,Married,3448,4,20,3,3,1
28,0,Travel_Rarely,1300,Research & Development,17,2,Medical,1,536,3,Male,2,Laboratory Technician,1,Divorced,4558,3,10,2,3,10
38,0,Travel_Frequently,1490,Research & Development,2,2,Life Sciences,1,556,4,Male,1,Laboratory Technician,4,Married,1702,4,1,3,3,1
19,1,Travel_Rarely,489,Human Resources,2,2,Technical Degree,1,566,1,Male,1,Human Resources,4,Single,2564,3,1,3,4,1
57,0,Travel_Rarely,210,Sales,29,3,Marketing,1,568,1,Male,4,Manager,4,Divorced,14118,3,32,3,2,1
47,0,Travel_Rarely,983,Research & Development,2,2,Medical,1,574,1,Female,2,Manufacturing Director,4,Divorced,5070,3,20,2,3,5
54,0,Travel_Rarely,548,Research & Development,8,4,Life Sciences,1,578,3,Female,2,Laboratory Technician,3,Single,3780,3,19,3,3,1
31,1,Travel_Frequently,534,Research & Development,20,3,Life Sciences,1,587,1,Male,3,Healthcare Representative,3,Married,9824,3,12,2,3,1
18,1,Travel_Frequently,1306,Sales,5,3,Marketing,1,614,2,Male,1,Sales Representative,2,Single,1878,3,0,3,3,0
40,0,Non-Travel,1094,Sales,28,3,Other,1,615,3,Male,3,Sales Executive,1,Divorced,10932,3,20,2,3,1
26,0,Travel_Rarely,775,Sales,29,2,Medical,1,618,1,Male,2,Sales Executive,3,Divorced,4306,3,8,5,3,0
26,1,Travel_Rarely,471,Research & Development,24,3,Technical Degree,1,622,3,Male,1,Laboratory Technician,4,Single,2340,3,1,3,1,1
38,0,Travel_Rarely,1495,Research & Development,10,3,Medical,1,634,3,Female,2,Healthcare Representative,3,Married,9824,3,18,4,3,1
24,0,Travel_Rarely,823,Research & Development,17,2,Other,1,643,4,Male,1,Laboratory Technician,2,Married,2127,4,1,2,3,1
30,1,Travel_Frequently,448,Sales,12,4,Life Sciences,1,648,2,Male,1,Sales Representative,1,Married,2033,3,1,2,4,1
37,0,Travel_Rarely,558,Sales,2,3,Marketing,1,656,4,Male,2,Sales Executive,3,Married,9602,3,17,3,2,3
20,0,Travel_Rarely,959,Research & Development,1,3,Life Sciences,1,657,4,Female,1,Research Scientist,2,Single,2836,3,1,0,4,1
43,0,Travel_Rarely,782,Research & Development,6,4,Other,1,661,2,Male,4,Research Director,4,Divorced,16627,3,21,3,2,1
38,0,Travel_Rarely,362,Research & Development,1,1,Life Sciences,1,662,3,Female,1,Research Scientist,1,Single,2619,3,8,3,2,0
33,0,Travel_Rarely,1216,Sales,8,4,Marketing,1,677,3,Male,2,Sales Executive,3,Divorced,7104,3,6,3,3,5
30,0,Travel_Frequently,160,Research & Development,3,3,Medical,1,680,3,Female,1,Research Scientist,3,Divorced,2083,4,1,2,3,1
29,0,Travel_Rarely,1176,Sales,3,2,Medical,1,690,2,Female,2,Sales Executive,3,Married,5561,3,6,5,2,6
20,1,Travel_Rarely,1362,Research & Development,10,1,Medical,1,701,4,Male,1,Research Scientist,3,Single,1009,3,1,5,3,1
35,0,Non-Travel,727,Research & Development,3,3,Life Sciences,1,704,3,Male,1,Laboratory Technician,3,Married,1281,3,1,3,3,1
37,0,Travel_Rarely,1225,Research & Development,10,2,Life Sciences,1,715,4,Male,1,Research Scientist,4,Single,4680,3,4,2,3,1
38,0,Travel_Rarely,168,Research & Development,1,3,Life Sciences,1,743,3,Female,3,Manufacturing Director,3,Single,7861,3,10,4,4,1
29,0,Travel_Rarely,1396,Sales,10,3,Life Sciences,1,749,3,Male,1,Sales Representative,3,Single,2642,3,1,6,3,1
35,0,Non-Travel,1225,Research & Development,2,4,Life Sciences,1,771,4,Female,2,Healthcare Representative,1,Divorced,5093,3,16,2,4,1
38,0,Travel_Rarely,268,Research & Development,2,5,Medical,1,773,4,Male,1,Research Scientist,3,Married,3057,3,6,0,1,1
34,0,Travel_Rarely,167,Research & Development,8,5,Life Sciences,1,775,2,Female,2,Manufacturing Director,1,Divorced,5121,3,7,3,3,0
23,1,Travel_Rarely,1243,Research & Development,6,3,Life Sciences,1,811,3,Male,1,Laboratory Technician,1,Married,1601,4,1,2,3,0
24,0,Non-Travel,1092,Research & Development,9,3,Life Sciences,1,812,3,Male,1,Laboratory Technician,2,Divorced,2694,3,1,4,3,1
29,1,Travel_Rarely,805,Research & Development,1,2,Life Sciences,1,816,2,Female,1,Laboratory Technician,1,Married,2319,3,1,1,3,1
40,0,Travel_Frequently,720,Research & Development,16,4,Medical,1,832,1,Male,2,Laboratory Technician,3,Single,5094,3,10,6,3,1
30,0,Travel_Rarely,946,Research & Development,2,3,Medical,1,833,3,Female,2,Manufacturing Director,4,Single,6877,4,12,4,2,0
45,0,Travel_Rarely,252,Research & Development,2,3,Life Sciences,1,834,2,Female,1,Research Scientist,3,Single,2274,3,1,3,3,1
27,0,Non-Travel,443,Research & Development,3,3,Medical,1,850,4,Male,1,Research Scientist,4,Married,1706,3,0,6,2,0
37,0,Travel_Rarely,342,Sales,16,4,Marketing,1,868,4,Male,2,Sales Executive,3,Divorced,6334,3,9,2,3,1
32,0,Non-Travel,300,Research & Development,1,3,Life Sciences,1,882,4,Male,1,Laboratory Technician,4,Divorced,2314,3,4,2,3,3
53,0,Travel_Rarely,868,Sales,8,3,Marketing,1,897,1,Male,4,Sales Executive,4,Married,11836,3,28,3,3,2
37,0,Non-Travel,1252,Sales,19,2,Medical,1,904,1,Male,3,Sales Executive,2,Single,7642,3,10,2,3,10
32,1,Travel_Rarely,374,Research & Development,25,4,Life Sciences,1,911,1,Male,1,Laboratory Technician,4,Single,2795,4,1,2,1,1
58,1,Travel_Frequently,781,Research & Development,2,1,Life Sciences,1,918,4,Male,1,Laboratory Technician,4,Divorced,2380,3,3,3,2,1
43,0,Travel_Rarely,177,Research & Development,8,3,Life Sciences,1,920,1,Female,2,Manufacturing Director,2,Divorced,4765,4,4,2,4,1
21,1,Travel_Rarely,1427,Research & Development,18,1,Other,1,923,4,Female,1,Research Scientist,4,Single,2693,3,1,3,2,1
34,0,Travel_Rarely,546,Research & Development,10,3,Life Sciences,1,934,2,Male,1,Laboratory Technician,2,Divorced,2008,3,1,3,3,1
58,0,Travel_Rarely,1272,Research & Development,5,3,Technical Degree,1,940,3,Female,3,Healthcare Representative,2,Divorced,10552,3,24,3,3,6
48,0,Travel_Rarely,1469,Research & Development,20,4,Medical,1,945,4,Male,1,Research Scientist,3,Married,2259,3,13,2,2,0
32,0,Non-Travel,1184,Research & Development,1,3,Life Sciences,1,951,3,Female,1,Laboratory Technician,2,Married,2332,4,5,3,3,3
25,1,Travel_Rarely,867,Sales,19,2,Marketing,1,952,3,Male,1,Sales Representative,2,Married,2413,3,1,2,3,1
40,0,Travel_Rarely,658,Sales,10,4,Marketing,1,954,1,Male,3,Sales Executive,2,Divorced,9705,3,11,2,2,1
19,1,Travel_Rarely,419,Sales,21,3,Other,1,959,4,Male,1,Sales Representative,2,Single,2121,3,1,3,4,1
20,1,Travel_Rarely,129,Research & Development,4,3,Technical Degree,1,960,1,Male,1,Laboratory Technician,1,Single,2973,3,1,2,3,1
33,0,Travel_Rarely,1069,Research & Development,1,3,Life Sciences,1,969,2,Female,2,Healthcare Representative,4,Single,6949,3,6,3,3,5
58,1,Travel_Rarely,289,Research & Development,2,3,Technical Degree,1,977,4,Male,1,Research Scientist,3,Single,2479,4,7,4,3,1
40,1,Non-Travel,1479,Sales,24,3,Life Sciences,1,986,2,Female,4,Sales Executive,2,Single,13194,3,22,2,2,1
29,1,Travel_Rarely,906,Research & Development,10,3,Life Sciences,1,994,4,Female,1,Research Scientist,1,Single,2404,4,3,5,3,0
47,0,Travel_Rarely,955,Sales,4,2,Life Sciences,1,1003,4,Female,2,Sales Executive,4,Single,4163,3,9,0,3,9
18,0,Non-Travel,287,Research & Development,5,2,Life Sciences,1,1012,2,Male,1,Research Scientist,4,Single,1051,3,0,2,3,0
20,1,Travel_Rarely,1097,Research & Development,11,3,Medical,1,1016,4,Female,1,Research Scientist,1,Single,2600,3,1,2,3,1
42,0,Travel_Rarely,265,Sales,5,2,Marketing,1,1029,4,Male,5,Manager,3,Married,18303,3,21,3,4,1
50,0,Travel_Rarely,804,Research & Development,9,3,Life Sciences,1,1030,1,Male,1,Laboratory Technician,4,Married,2380,3,8,5,3,1
37,1,Travel_Rarely,1141,Research & Development,11,2,Medical,1,1033,1,Female,2,Healthcare Representative,2,Married,4777,3,15,2,1,1
38,0,Travel_Rarely,1035,Sales,3,4,Life Sciences,1,1036,2,Male,2,Sales Executive,4,Single,6861,3,19,1,3,1
36,1,Travel_Rarely,660,Research & Development,15,3,Other,1,1052,1,Male,2,Laboratory Technician,3,Divorced,4834,3,9,3,2,1
28,0,Travel_Rarely,1144,Sales,10,1,Medical,1,1056,4,Male,1,Sales Representative,2,Married,1052,4,1,5,3,1
43,0,Travel_Rarely,415,Sales,25,3,Medical,1,1076,3,Male,3,Sales Executive,4,Divorced,10798,3,18,5,3,1
21,1,Travel_Rarely,1334,Research & Development,10,3,Life Sciences,1,1079,3,Female,1,Laboratory Technician,1,Single,1416,3,1,6,2,1
51,1,Travel_Rarely,1323,Research & Development,4,4,Life Sciences,1,1081,1,Male,1,Research Scientist,3,Married,2461,3,18,2,4,10
37,0,Travel_Rarely,309,Sales,10,4,Life Sciences,1,1105,4,Female,2,Sales Executive,4,Divorced,6694,3,8,5,3,1
28,1,Travel_Frequently,1009,Research & Development,1,3,Medical,1,1111,1,Male,1,Laboratory Technician,2,Divorced,2596,3,1,2,3,1
50,1,Travel_Frequently,959,Sales,1,4,Other,1,1113,4,Male,2,Sales Executive,3,Single,4728,3,5,4,3,0
34,0,Non-Travel,697,Research & Development,3,4,Life Sciences,1,1115,3,Male,1,Research Scientist,4,Married,2979,3,6,2,3,0
38,0,Travel_Rarely,130,Sales,2,2,Marketing,1,1125,4,Male,3,Sales Executive,2,Single,7351,3,10,2,3,1
42,0,Travel_Rarely,188,Research & Development,29,3,Medical,1,1148,2,Male,2,Laboratory Technician,4,Single,4272,3,16,3,3,1
18,1,Non-Travel,247,Research & Development,8,1,Medical,1,1156,3,Male,1,Laboratory Technician,3,Single,1904,3,0,0,3,0
41,0,Travel_Rarely,167,Research & Development,12,4,Life Sciences,1,1158,2,Male,1,Laboratory Technician,4,Married,4766,3,6,4,3,1
35,0,Travel_Rarely,982,Research & Development,1,4,Medical,1,1172,4,Male,1,Laboratory Technician,3,Married,2258,3,10,2,3,8
32,0,Non-Travel,862,Sales,2,1,Life Sciences,1,1190,3,Female,1,Sales Representative,1,Divorced,2827,3,1,3,3,1
22,1,Travel_Frequently,1256,Research & Development,3,4,Life Sciences,1,1203,3,Male,1,Research Scientist,4,Married,2853,3,1,5,3,0
44,0,Non-Travel,111,Research & Development,17,3,Life Sciences,1,1206,4,Male,1,Research Scientist,3,Single,2290,3,6,3,3,0
41,1,Non-Travel,906,Research & Development,5,2,Life Sciences,1,1210,1,Male,1,Research Scientist,1,Divorced,2107,3,5,2,1,1
40,0,Travel_Frequently,1184,Sales,2,4,Medical,1,1212,2,Male,2,Sales Executive,2,Married,4327,3,5,2,3,0
24,1,Travel_Rarely,984,Research & Development,17,2,Life Sciences,1,1219,4,Female,1,Laboratory Technician,2,Married,2210,3,1,3,1,1
42,0,Travel_Frequently,458,Research & Development,26,5,Medical,1,1242,1,Female,3,Research Director,1,Married,13191,3,20,6,3,1
49,0,Travel_Rarely,1098,Research & Development,4,2,Medical,1,1256,1,Male,5,Manager,3,Married,18711,3,23,2,4,1
48,0,Travel_Rarely,969,Research & Development,2,2,Technical Degree,1,1258,4,Male,1,Laboratory Technician,2,Single,2559,3,7,4,2,1
29,0,Travel_Rarely,1329,Research & Development,7,3,Life Sciences,1,1260,3,Male,2,Healthcare Representative,4,Divorced,6623,3,6,2,3,6
48,0,Travel_Rarely,715,Research & Development,1,3,Life Sciences,1,1263,4,Male,5,Research Director,4,Single,18265,3,25,3,4,1
34,0,Travel_Rarely,1320,Research & Development,20,3,Technical Degree,1,1265,3,Female,1,Research Scientist,3,Married,2585,3,2,5,2,1
19,0,Travel_Rarely,265,Research & Development,25,3,Life Sciences,1,1269,2,Female,1,Research Scientist,4,Single,2994,3,1,2,3,1
23,0,Travel_Rarely,373,Research & Development,1,2,Life Sciences,1,1270,4,Male,1,Research Scientist,3,Married,1223,4,1,2,3,1
25,1,Travel_Frequently,599,Sales,24,1,Life Sciences,1,1273,3,Male,1,Sales Representative,4,Single,1118,3,1,4,3,1
42,0,Travel_Rarely,603,Research & Development,7,4,Medical,1,1292,2,Female,2,Research Scientist,2,Married,2372,3,18,2,3,1
51,0,Travel_Frequently,968,Research & Development,6,2,Medical,1,1297,2,Female,1,Laboratory Technician,3,Single,2838,3,8,6,2,7
45,0,Travel_Frequently,364,Research & Development,25,3,Medical,1,1306,2,Female,5,Manager,2,Single,18061,4,22,4,3,0
27,0,Travel_Rarely,1291,Sales,11,3,Medical,1,1364,3,Female,1,Sales Representative,4,Married,2534,3,5,4,3,1
18,0,Non-Travel,1124,Research & Development,1,3,Life Sciences,1,1368,4,Female,1,Laboratory Technician,4,Single,1611,3,0,5,4,0
31,1,Travel_Frequently,703,Sales,2,3,Life Sciences,1,1379,3,Female,1,Sales Representative,4,Single,2785,3,3,3,4,1
31,1,Travel_Frequently,667,Sales,1,4,Life Sciences,1,1427,2,Female,1,Sales Representative,3,Single,1359,3,1,3,3,1
31,1,Travel_Rarely,202,Research & Development,8,3,Life Sciences,1,1433,1,Female,1,Research Scientist,2,Single,1261,3,1,3,4,1
27,0,Travel_Rarely,1377,Research & Development,11,1,Life Sciences,1,1434,2,Male,1,Laboratory Technician,1,Married,2099,3,6,3,4,5
39,1,Non-Travel,592,Research & Development,2,3,Life Sciences,1,1458,1,Female,1,Laboratory Technician,1,Single,3646,4,11,2,4,1
44,0,Travel_Frequently,383,Sales,1,5,Marketing,1,1481,1,Female,2,Sales Executive,3,Married,4768,3,11,4,2,1
30,0,Non-Travel,990,Research & Development,7,3,Technical Degree,1,1482,3,Male,1,Research Scientist,3,Divorced,1274,3,1,2,2,1
35,0,Travel_Rarely,660,Sales,7,1,Life Sciences,1,1492,4,Male,1,Sales Representative,3,Married,2404,3,1,3,3,1
24,1,Travel_Frequently,381,Research & Development,9,3,Medical,1,1494,2,Male,1,Laboratory Technician,1,Single,3172,3,4,2,2,0
24,0,Non-Travel,830,Sales,13,2,Life Sciences,1,1495,4,Female,1,Sales Representative,2,Married,2033,3,1,2,3,1
28,1,Travel_Frequently,289,Research & Development,2,2,Medical,1,1504,3,Male,1,Laboratory Technician,1,Single,2561,3,8,2,2,0
28,0,Travel_Rarely,1423,Research & Development,1,3,Life Sciences,1,1506,1,Male,1,Research Scientist,3,Divorced,1563,3,1,2,1,1
33,0,Travel_Rarely,516,Research & Development,8,5,Life Sciences,1,1515,4,Male,2,Healthcare Representative,3,Single,6388,3,14,6,3,0
39,0,Travel_Rarely,1089,Research & Development,6,3,Life Sciences,1,1525,2,Female,3,Manufacturing Director,2,Single,8376,3,9,3,3,2
42,0,Travel_Rarely,1210,Research & Development,2,3,Medical,1,1542,3,Male,1,Laboratory Technician,2,Married,4841,3,4,3,3,1
29,0,Travel_Rarely,598,Research & Development,9,3,Life Sciences,1,1558,3,Male,1,Research Scientist,3,Married,2451,3,5,2,2,1
35,0,Travel_Rarely,992,Research & Development,1,3,Medical,1,1564,4,Male,1,Laboratory Technician,1,Single,2450,3,3,3,3,3
35,1,Travel_Rarely,104,Research & Development,2,3,Life Sciences,1,1569,1,Female,1,Laboratory Technician,1,Divorced,2074,3,1,2,3,1
34,0,Travel_Rarely,479,Research & Development,7,4,Medical,1,1577,1,Male,1,Research Scientist,4,Single,2972,3,1,4,1,1
26,0,Travel_Rarely,474,Research & Development,3,3,Life Sciences,1,1581,1,Female,1,Research Scientist,4,Married,2061,4,1,5,3,1
36,0,Travel_Rarely,884,Sales,1,4,Life Sciences,1,1585,2,Female,2,Sales Executive,3,Single,6815,3,15,5,3,1
50,0,Travel_Rarely,264,Sales,9,3,Marketing,1,1591,3,Male,5,Manager,3,Married,19331,3,27,2,3,1
42,0,Travel_Rarely,1059,Research & Development,9,2,Other,1,1595,4,Male,5,Manager,4,Single,19613,4,24,2,3,1
35,0,Travel_Rarely,1349,Research & Development,7,2,Life Sciences,1,1601,3,Male,1,Laboratory Technician,4,Married,2690,3,1,5,2,1
46,0,Travel_Rarely,563,Sales,1,4,Life Sciences,1,1602,4,Male,4,Manager,1,Single,17567,3,27,5,1,26
18,1,Travel_Frequently,544,Sales,3,2,Medical,1,1624,2,Female,1,Sales Representative,4,Single,1569,3,0,2,4,0
29,0,Travel_Rarely,991,Sales,5,3,Medical,1,1669,1,Male,2,Sales Executive,2,Divorced,4187,3,10,3,2,10
31,0,Travel_Rarely,1112,Sales,5,4,Life Sciences,1,1673,1,Female,2,Sales Executive,4,Married,5476,3,10,2,3,10
41,0,Travel_Rarely,1206,Sales,23,2,Life Sciences,1,1678,4,Male,3,Sales Executive,3,Single,7082,3,21,2,3,2
38,0,Travel_Rarely,1495,Research & Development,4,2,Medical,1,1687,4,Female,1,Laboratory Technician,3,Married,3306,3,7,5,2,0
32,1,Travel_Rarely,1259,Research & Development,2,4,Life Sciences,1,1692,4,Male,1,Laboratory Technician,2,Single,1393,3,1,2,3,1
60,0,Travel_Rarely,370,Research & Development,1,4,Medical,1,1697,3,Male,3,Healthcare Representative,4,Divorced,10883,4,19,2,4,1
24,1,Travel_Rarely,240,Human Resources,22,1,Human Resources,1,1714,4,Male,1,Human Resources,3,Married,1555,3,1,2,3,1
40,0,Travel_Rarely,369,Research & Development,8,2,Life Sciences,1,1724,2,Female,2,Manufacturing Director,1,Married,6516,3,18,3,3,1
30,0,Travel_Rarely,793,Research & Development,16,1,Life Sciences,1,1729,2,Male,1,Research Scientist,4,Married,2862,3,10,2,2,10
47,0,Non-Travel,543,Sales,2,4,Marketing,1,1731,3,Male,2,Sales Executive,2,Married,4978,3,4,3,1,1
32,1,Travel_Rarely,964,Sales,1,2,Life Sciences,1,1734,1,Male,2,Sales Executive,2,Single,6735,3,10,2,3,0
45,0,Travel_Rarely,176,Human Resources,4,3,Life Sciences,1,1744,3,Female,3,Human Resources,3,Married,9756,4,9,2,4,5
